split,map_id,route_id,seed,fault_family,severity,warning_id,risk_score,diagnosed_signal_group,stopped,stop_allowed,localisation_poor,planning_stale_or_blocked,immediate_collision_risk,obstruction_may_be_transient,relocalisation_available,rear_clearance_m,rotation_clearance_m,repeated_recovery_count,candidate_action,guard_eligible,observed_cost,run_id,policy_id,executed_action,guard_rejected,mission_complete,collision,engineering_smoke
validation,val_00,val_00_r0,40000000,camera_occlusion,medium,val_00-val_00_r0-40000000-camera_occlusion-medium,0.25538397117273703,localisation,true,true,true,false,false,false,false,2.497288227081299,0.7806591391563416,0,replan_clear_costmaps,false,40.0,bc0f8075-7377-45a8-8239-cadfd9a1d9e3,RP_replan_clear_costmaps,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000000,camera_occlusion,medium,val_00-val_00_r0-40000000-camera_occlusion-medium,0.25538397117273703,localisation,true,true,true,false,false,false,false,2.497288227081299,0.7806591391563416,0,controlled_stop,true,40.0,bc0f8075-7377-45a8-8239-cadfd9a1d9e3,RP_replan_clear_costmaps,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000000,camera_occlusion,medium,val_00-val_00_r0-40000000-camera_occlusion-medium,0.26317203891691876,localisation,true,true,true,true,false,false,false,2.5694265365600586,0.7835930585861206,0,spin_active_rescan,true,43.141,049519b4-5fd9-48f1-a2ec-7201fdb67d44,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_00,val_00_r0,40000000,camera_occlusion,medium,val_00-val_00_r0-40000000-camera_occlusion-medium,0.24809435636996996,localisation,true,true,true,true,false,false,false,2.6189064979553223,0.7623317241668701,0,wait,false,55.3013,80a849f6-eb7a-417e-b1f0-ce5d4924a1d5,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000000,camera_occlusion,medium,val_00-val_00_r0-40000000-camera_occlusion-medium,0.24809435636996996,localisation,true,true,true,true,false,false,false,2.6189064979553223,0.7623317241668701,0,controlled_stop,true,55.3013,80a849f6-eb7a-417e-b1f0-ce5d4924a1d5,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.5773644825805951,frontal_blockage,true,true,false,true,false,false,false,3.1851999759674072,0.8072457909584045,0,backup,true,45.1299,141b0249-93cf-43b8-8dfb-7e72fafba9aa,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.5234448996011528,frontal_blockage,true,true,false,true,false,false,false,3.1205391883850098,0.8208702206611633,0,controlled_stop,true,5.2265,323ec577-3331-46db-a8b6-078a634935d1,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.4913659306313469,frontal_blockage,true,true,false,true,false,false,false,3.122436285018921,0.8202853798866272,0,relocalise,false,45.0,d8f987f0-af1d-4c59-9331-9c95c90cb678,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.4913659306313469,frontal_blockage,true,true,false,true,false,false,false,3.122436285018921,0.8202853798866272,0,controlled_stop,true,45.0,d8f987f0-af1d-4c59-9331-9c95c90cb678,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.4700813938933656,frontal_blockage,true,true,false,true,false,false,false,3.0553250312805176,0.8332977890968323,0,replan_clear_costmaps,true,60.3174,75edf5ca-4c5b-4bb2-847d-30fc6053a565,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.545749876990285,frontal_blockage,true,true,false,true,false,false,false,3.1996593475341797,0.7922337651252747,0,spin_active_rescan,true,45.245,7a8519d1-057d-4b4c-975b-22f2ab3bcccf,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.5289658729342656,frontal_blockage,true,true,false,true,false,false,false,3.2059009075164795,0.8075942397117615,0,wait,false,45.0,42bc991a-28cc-4e49-931e-885b57f206a8,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000001,lidar_dropout,medium,val_00-val_00_r0-40000001-lidar_dropout-medium,0.5289658729342656,frontal_blockage,true,true,false,true,false,false,false,3.2059009075164795,0.8075942397117615,0,controlled_stop,true,45.0,42bc991a-28cc-4e49-931e-885b57f206a8,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.24545226647242782,planning,true,true,true,true,false,false,false,1.2496953010559082,0.8641034364700317,0,backup,true,40.1671,34be2631-22c0-46af-b77e-aac98c322cbc,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.25364467043831823,planning,true,true,false,true,false,false,false,0.6693117618560791,0.6693117618560791,0,controlled_stop,true,47.671499999999995,08a6640b-2096-4356-b1af-7ba3dccf94a4,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.2519226029820988,planning,true,true,false,true,false,false,false,1.4723074436187744,0.8346999883651733,0,relocalise,false,40.0,b90aac0d-14b5-4499-81a6-47b28502fc5a,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.2519226029820988,planning,true,true,false,true,false,false,false,1.4723074436187744,0.8346999883651733,0,controlled_stop,true,40.0,b90aac0d-14b5-4499-81a6-47b28502fc5a,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.2522501063063375,planning,true,true,false,true,false,false,false,0.674187421798706,0.674187421798706,0,replan_clear_costmaps,true,47.699,216f317f-a161-4464-ab52-8b3954decc5b,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.24018503374908912,planning,true,true,false,true,false,false,false,0.6753930449485779,0.6753930449485779,0,spin_active_rescan,true,15.164200000000001,0c98864b-6b81-4d55-85e1-c88762e4b4b1,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.24272704359105143,planning,true,true,true,true,false,false,false,0.4353869557380676,0.4353869557380676,0,wait,false,55.0871,9c5f31ed-ed77-44bb-a245-1e3338df759e,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000004,dynamic_blockage,medium,val_00-val_00_r0-40000004-dynamic_blockage-medium,0.24272704359105143,planning,true,true,true,true,false,false,false,0.4353869557380676,0.4353869557380676,0,controlled_stop,true,55.0871,9c5f31ed-ed77-44bb-a245-1e3338df759e,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.27356903834678714,planning,true,true,true,true,false,false,false,1.1722618341445923,0.7465193271636963,0,backup,true,57.104,bbb62668-1531-451d-b805-7869a81cfc50,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.25934802881472385,frontal_blockage,true,true,false,true,false,false,false,1.3047689199447632,0.8170456886291504,0,controlled_stop,true,42.596,be9d52ca-6ad4-4298-8462-66b550f958ec,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.2559916514848298,localisation,true,true,true,true,false,false,false,0.6944850087165833,0.6944850087165833,0,relocalise,false,55.0,b4d98685-e768-4b88-9265-34c5bc399faa,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.2559916514848298,localisation,true,true,true,true,false,false,false,0.6944850087165833,0.6944850087165833,0,controlled_stop,true,55.0,b4d98685-e768-4b88-9265-34c5bc399faa,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.23872146132976915,unknown,true,true,true,true,false,false,false,0.24482277035713196,0.24482277035713196,0,replan_clear_costmaps,true,55.4839,6267d555-3a35-4466-96ce-2279c06a5e71,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.26407041064963077,frontal_blockage,true,true,true,true,false,false,false,1.3429229259490967,0.8829360008239746,0,spin_active_rescan,true,14.469700000000003,6fd50d29-2fa6-4750-96d4-fa04cdcb9344,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.2894838282598895,planning,true,true,true,true,false,false,false,1.2995049953460693,0.8581724166870117,0,wait,false,47.701499999999996,0b1cf92d-6f66-4f41-8160-48d8b9ee3e4c,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000005,planner_oscillation,medium,val_00-val_00_r0-40000005-planner_oscillation-medium,0.2894838282598895,planning,true,true,true,true,false,false,false,1.2995049953460693,0.8581724166870117,0,controlled_stop,true,47.701499999999996,0b1cf92d-6f66-4f41-8160-48d8b9ee3e4c,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r0,40000006,semantic_corruption,medium,val_00-val_00_r0-40000006-semantic_corruption-medium,0.2603000705616445,localisation,true,true,true,true,false,false,false,2.5823819637298584,0.7654736638069153,0,backup,true,40.0,aac26b59-4501-458b-ad00-a1e6d859e7cf,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r0,40000006,semantic_corruption,medium,val_00-val_00_r0-40000006-semantic_corruption-medium,0.2528973304076532,localisation,true,true,true,true,false,false,false,2.702270030975342,0.8247865438461304,0,controlled_stop,true,40.0,62d271de-8cbe-4dca-a1bd-722a4f035702,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r0,40000006,semantic_corruption,medium,val_00-val_00_r0-40000006-semantic_corruption-medium,0.284162128457486,localisation,true,true,true,true,false,false,false,2.6637487411499023,0.7753816246986389,0,replan_clear_costmaps,true,40.0,aa5ac037-9bc8-4407-a7f5-6ba84c90029f,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.4383208966424666,frontal_blockage,true,true,false,true,false,true,false,,0.9024855494499207,0,backup,false,22.0753,082a8ae4-3654-4a4f-b361-3645b47c7fe3,RP_backup,controlled_stop,true,true,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.4383208966424666,frontal_blockage,true,true,false,true,false,true,false,,0.9024855494499207,0,controlled_stop,true,22.0753,082a8ae4-3654-4a4f-b361-3645b47c7fe3,RP_backup,controlled_stop,true,true,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.43955974497544836,frontal_blockage,true,true,false,true,false,true,false,,0.8714995384216309,0,controlled_stop,true,5.0532,1d72eada-df7f-4514-87f2-5b5dff4f2e15,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.4368101966317671,frontal_blockage,true,true,false,true,false,true,false,,0.8711338043212891,0,relocalise,false,20.8672,6290f242-da17-46ec-9258-fccdfeb4a0fb,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.4368101966317671,frontal_blockage,true,true,false,true,false,true,false,,0.8711338043212891,0,controlled_stop,true,20.8672,6290f242-da17-46ec-9258-fccdfeb4a0fb,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.43096492427152855,frontal_blockage,true,true,false,true,false,true,false,,0.9218161702156067,0,replan_clear_costmaps,true,14.120800000000003,7bdd9b24-b303-45e7-ba05-d88e8b477bd2,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.35369210407301055,frontal_blockage,true,true,false,true,false,true,false,,0.9147072434425354,0,spin_active_rescan,true,15.5535,300155ad-29f3-43b1-aa12-500e7372af43,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_00,val_00_r1,40100001,lidar_dropout,medium,val_00-val_00_r1-40100001-lidar_dropout-medium,0.43588578611551515,frontal_blockage,true,true,false,true,false,true,false,,0.8892745971679688,0,wait,true,7.9546,76730a04-5839-43c7-8828-20ac73506e0a,RP_wait,wait,false,true,false,false
validation,val_00,val_00_r1,40100005,planner_oscillation,medium,val_00-val_00_r1-40100005-planner_oscillation-medium,0.23905133961058223,unknown,true,true,false,true,false,false,false,1.4505332708358765,0.9250360727310181,0,backup,true,12.134699999999992,60132927-a27b-4944-9a0a-6983b83a5e22,RP_backup,backup,false,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.558064702432322,frontal_blockage,true,true,false,true,false,false,false,,1.0998008251190186,0,backup,false,5.0,d755114f-db2a-4d70-93c6-c7631ea02ac3,RP_backup,controlled_stop,true,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.558064702432322,frontal_blockage,true,true,false,true,false,false,false,,1.0998008251190186,0,controlled_stop,true,5.0,d755114f-db2a-4d70-93c6-c7631ea02ac3,RP_backup,controlled_stop,true,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.5573478181904779,frontal_blockage,true,true,false,true,false,false,false,,1.0921928882598877,0,controlled_stop,true,5.0,417e7d77-155c-4f8b-bfb3-145809c7b051,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.6009246124793615,frontal_blockage,true,true,false,true,false,false,false,,1.0967226028442383,0,relocalise,false,5.0,bb70f582-c1e3-45f0-9973-81acc77a2ffc,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.6009246124793615,frontal_blockage,true,true,false,true,false,false,false,,1.0967226028442383,0,controlled_stop,true,5.0,bb70f582-c1e3-45f0-9973-81acc77a2ffc,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.6069183703979235,frontal_blockage,true,true,false,true,false,false,false,,1.083423137664795,0,replan_clear_costmaps,true,5.0,b6aadb30-1245-4fe2-b6e5-a3bf19d412f9,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.649585942902248,frontal_blockage,true,true,false,true,false,false,false,,1.1122519969940186,0,spin_active_rescan,true,5.0,395e34e2-6f06-4251-b869-c3fc9190ca88,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.32517882567883316,frontal_blockage,true,true,false,true,false,false,false,,1.117047905921936,0,wait,false,5.0,f3ed4ef3-3aeb-4abc-9920-08c29fc1094e,RP_wait,controlled_stop,true,true,false,false
validation,val_00,val_00_r2,40200001,lidar_dropout,medium,val_00-val_00_r2-40200001-lidar_dropout-medium,0.32517882567883316,frontal_blockage,true,true,false,true,false,false,false,,1.117047905921936,0,controlled_stop,true,5.0,f3ed4ef3-3aeb-4abc-9920-08c29fc1094e,RP_wait,controlled_stop,true,true,false,false
validation,val_00,val_00_r2,40200004,dynamic_blockage,medium,val_00-val_00_r2-40200004-dynamic_blockage-medium,0.3325849344994884,planning,true,true,true,true,false,false,false,1.4663565158843994,0.891191303730011,0,backup,true,21.2441,000d8a16-f96b-425b-8e8c-095937dfc10a,RP_backup,backup,false,true,false,false
validation,val_00,val_00_r2,40200004,dynamic_blockage,medium,val_00-val_00_r2-40200004-dynamic_blockage-medium,0.4835251821722167,frontal_blockage,true,true,true,true,false,false,false,1.1563913822174072,0.7389482259750366,0,controlled_stop,true,20.6157,882189dd-54a2-4cd6-858d-7e0a64049af2,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_00,val_00_r2,40200004,dynamic_blockage,medium,val_00-val_00_r2-40200004-dynamic_blockage-medium,0.27560873753005816,planning,true,true,true,true,false,false,false,2.3070271015167236,0.9268146753311157,0,wait,false,60.0,f8567845-e473-432c-800c-2c8d8c1699c4,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r2,40200004,dynamic_blockage,medium,val_00-val_00_r2-40200004-dynamic_blockage-medium,0.27560873753005816,planning,true,true,true,true,false,false,false,2.3070271015167236,0.9268146753311157,0,controlled_stop,true,60.0,f8567845-e473-432c-800c-2c8d8c1699c4,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.25449214282041493,frontal_blockage,true,true,false,true,false,false,false,2.70271897315979,1.4178320169448853,0,backup,true,7.5550000000000015,fe2095d9-de3b-492b-9ced-5c415546aa10,RP_backup,backup,false,true,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.2999301796625753,frontal_blockage,true,true,false,true,false,false,false,2.7144808769226074,1.4213563203811646,0,controlled_stop,true,60.0,b137689c-3727-4585-a7b1-c326d905d0e8,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.26726095620340373,frontal_blockage,true,true,false,true,false,false,false,2.6947948932647705,1.390220284461975,0,relocalise,false,5.0,0dc0b43f-088b-49b7-ac59-0390fefb0d83,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.26726095620340373,frontal_blockage,true,true,false,true,false,false,false,2.6947948932647705,1.390220284461975,0,controlled_stop,true,5.0,0dc0b43f-088b-49b7-ac59-0390fefb0d83,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.3057552125062434,frontal_blockage,true,true,false,true,false,false,false,2.71826434135437,1.411108136177063,0,replan_clear_costmaps,true,20.602,7c7f83a0-e229-4b54-82b7-f82235a369ea,RP_replan_clear_costmaps,replan_clear_costmaps,false,true,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.2792563698132921,frontal_blockage,true,true,false,true,false,false,false,2.695061445236206,1.4305665493011475,0,spin_active_rescan,true,16.473899999999993,79a40c58-f061-47cf-a0a5-ff11a4ba2a16,RP_spin_active_rescan,spin_active_rescan,false,true,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.366260435085996,frontal_blockage,true,true,false,true,false,false,false,2.651581287384033,1.427468180656433,0,wait,false,10.67859999999999,17831aec-092f-4381-a858-5a48858ebca1,RP_wait,controlled_stop,true,true,false,false
validation,val_00,val_00_r3,40300001,lidar_dropout,medium,val_00-val_00_r3-40300001-lidar_dropout-medium,0.366260435085996,frontal_blockage,true,true,false,true,false,false,false,2.651581287384033,1.427468180656433,0,controlled_stop,true,10.67859999999999,17831aec-092f-4381-a858-5a48858ebca1,RP_wait,controlled_stop,true,true,false,false
validation,val_00,val_00_r3,40300004,dynamic_blockage,medium,val_00-val_00_r3-40300004-dynamic_blockage-medium,0.304116497876703,planning,true,true,false,true,false,false,false,0.28087911009788513,0.28087911009788513,0,spin_active_rescan,false,5.0,e6888bbd-8071-4393-95dd-3f78ebb03888,RP_spin_active_rescan,controlled_stop,true,true,false,false
validation,val_00,val_00_r3,40300004,dynamic_blockage,medium,val_00-val_00_r3-40300004-dynamic_blockage-medium,0.304116497876703,planning,true,true,false,true,false,false,false,0.28087911009788513,0.28087911009788513,0,controlled_stop,true,5.0,e6888bbd-8071-4393-95dd-3f78ebb03888,RP_spin_active_rescan,controlled_stop,true,true,false,false
validation,val_00,val_00_r4,40400002,wheel_slip,medium,val_00-val_00_r4-40400002-wheel_slip-medium,0.2625275517442251,localisation,true,true,true,true,false,false,false,1.0713499784469604,0.8608859777450562,0,backup,true,21.1665,dc352e27-bb32-46ad-adf8-aebec95a7821,RP_backup,backup,false,true,false,false
validation,val_00,val_00_r4,40400003,localisation_perturbation,medium,val_00-val_00_r4-40400003-localisation_perturbation-medium,0.31688553481892895,planning,true,true,true,true,false,false,false,1.2140876054763794,0.7335760593414307,0,controlled_stop,true,20.0352,8fc9b175-7aea-4e14-be63-f8246fdd2f7f,RP_controlled_stop,controlled_stop,false,true,false,false
validation,val_00,val_00_r4,40400003,localisation_perturbation,medium,val_00-val_00_r4-40400003-localisation_perturbation-medium,0.26725324562479846,planning,true,true,true,true,false,false,false,1.1091309785842896,0.7335135340690613,0,relocalise,false,20.1956,366f5736-d25d-4233-bc39-4a3b4ac83140,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r4,40400003,localisation_perturbation,medium,val_00-val_00_r4-40400003-localisation_perturbation-medium,0.26725324562479846,planning,true,true,true,true,false,false,false,1.1091309785842896,0.7335135340690613,0,controlled_stop,true,20.1956,366f5736-d25d-4233-bc39-4a3b4ac83140,RP_relocalise,controlled_stop,true,true,false,false
validation,val_00,val_00_r4,40400004,dynamic_blockage,medium,val_00-val_00_r4-40400004-dynamic_blockage-medium,0.2836595956366041,planning,true,true,true,true,false,false,false,2.08056902885437,0.9796696901321411,0,wait,false,41.49769999999999,d48aa082-351c-4051-ba01-2645f652b868,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r4,40400004,dynamic_blockage,medium,val_00-val_00_r4-40400004-dynamic_blockage-medium,0.2836595956366041,planning,true,true,true,true,false,false,false,2.08056902885437,0.9796696901321411,0,controlled_stop,true,41.49769999999999,d48aa082-351c-4051-ba01-2645f652b868,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r4,40400005,planner_oscillation,medium,val_00-val_00_r4-40400005-planner_oscillation-medium,0.3378640841937049,planning,true,true,true,true,false,false,false,1.776409387588501,1.029848337173462,0,backup,true,40.0,4646cc00-8dba-4b3c-8c07-fb9ec36aa8e8,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r4,40400005,planner_oscillation,medium,val_00-val_00_r4-40400005-planner_oscillation-medium,0.29046418637003873,planning,true,true,true,true,false,false,false,1.4306516647338867,0.9672343134880066,0,controlled_stop,true,40.0,7d8d1118-8204-4818-82ec-035beb10605e,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r4,40400005,planner_oscillation,medium,val_00-val_00_r4-40400005-planner_oscillation-medium,0.3105542985545471,planning,true,true,false,true,false,false,false,1.7300695180892944,1.0666478872299194,0,relocalise,false,41.540499999999994,5526dac9-cb0a-4a9b-b7e5-cc2ca2dabfec,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r4,40400005,planner_oscillation,medium,val_00-val_00_r4-40400005-planner_oscillation-medium,0.3105542985545471,planning,true,true,false,true,false,false,false,1.7300695180892944,1.0666478872299194,0,controlled_stop,true,41.540499999999994,5526dac9-cb0a-4a9b-b7e5-cc2ca2dabfec,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r4,40400005,planner_oscillation,medium,val_00-val_00_r4-40400005-planner_oscillation-medium,0.43649129768670686,planning,true,true,true,true,false,false,false,3.3806138038635254,0.8912537693977356,0,spin_active_rescan,true,55.0,0349ada5-1de3-4276-b851-f7dc8fc2e05f,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
validation,val_00,val_00_r4,40400005,planner_oscillation,medium,val_00-val_00_r4-40400005-planner_oscillation-medium,0.2824624771307829,planning,true,true,true,true,false,false,false,3.660813808441162,0.9488910436630249,0,wait,false,55.0,6fc26cb9-9c86-41f5-aa49-b9a65e6fcabb,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r4,40400005,planner_oscillation,medium,val_00-val_00_r4-40400005-planner_oscillation-medium,0.2824624771307829,planning,true,true,true,true,false,false,false,3.660813808441162,0.9488910436630249,0,controlled_stop,true,55.0,6fc26cb9-9c86-41f5-aa49-b9a65e6fcabb,RP_wait,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.2711530593255196,frontal_blockage,true,true,false,true,false,false,false,1.490850806236267,0.7861679792404175,0,backup,true,55.158500000000004,7d458548-4e88-4a28-b586-2c442f76ba42,RP_backup,backup,false,false,false,false
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.27873288776473365,localisation,true,true,true,true,false,false,false,1.5826058387756348,0.8478710651397705,0,controlled_stop,true,40.0,737cfd52-f171-48ac-bdc7-1eaba20739e8,RP_controlled_stop,controlled_stop,false,false,false,false
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.2436616699702606,planning,true,true,false,true,false,false,false,1.4451311826705933,0.8268187642097473,0,relocalise,false,55.0,f15428d5-07a8-498e-a176-54a93ddc569f,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.2436616699702606,planning,true,true,false,true,false,false,false,1.4451311826705933,0.8268187642097473,0,controlled_stop,true,55.0,f15428d5-07a8-498e-a176-54a93ddc569f,RP_relocalise,controlled_stop,true,false,false,false
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.26159593946481385,planning,true,true,false,true,false,false,false,1.5677521228790283,0.8349572420120239,0,replan_clear_costmaps,true,55.1242,44b80b6a-43f9-4749-a3fc-6bdcd1ac99a0,RP_replan_clear_costmaps,replan_clear_costmaps,false,false,false,false
validation,val_00,val_00_r5,40500001,lidar_dropout,medium,val_00-val_00_r5-40500001-lidar_dropout-medium,0.27589792774167693,planning,true,true,false,true,false,false,false,1.556099772453308,0.8362091779708862,0,spin_active_rescan,true,55.0,a856ff98-1df6-4e86-959c-539efd846d3a,RP_spin_active_rescan,spin_active_rescan,false,false,false,false
